Date,Video Title,External Video ID,Video Length,Thumbnail link,Views,Video Likes Added,Video Dislikes Added,Video Likes Removed,User Subscriptions Added,User Subscriptions Removed,Average View Percentage,Average Watch Time,User Comments Added
24-10-2021,Data Science Resume Round-Up With @Tina Huang  | Episode 3,1Ir1NgCuI0Y,2219,https://i.ytimg.com/vi/1Ir1NgCuI0Y/hqdefault.jpg,6,0,0,0,0,0,0.02337592,51.87116667,0
24-10-2021,The Best Free Data Science Courses Nobody is Talking About,Ip50cXvpWY4,375,https://i.ytimg.com/vi/Ip50cXvpWY4/hqdefault.jpg,227,10,0,1,6,0,0.381078355,142.9043833,0
24-10-2021,?? Hot Topics in Tech: Data Science Explained #SHORTS,OtqQYqRNDGI,59,https://i.ytimg.com/vi/OtqQYqRNDGI/hqdefault.jpg,4,0,0,0,0,0,0.823292373,48.57425,0
24-10-2021,Inside the Mind of the Ultimate Kaggle Grandmaster (@Abhishek Thakur ) - KNN EP. 10,5v_ulmGv-gc,2292,https://i.ytimg.com/vi/5v_ulmGv-gc/hqdefault.jpg,4,0,0,0,0,0,0.208721859,478.3905,0
24-10-2021,My First Data Science Contracting Side-Gig (How I Did It),6tQtwqthUMI,535,https://i.ytimg.com/vi/6tQtwqthUMI/hqdefault.jpg,10,2,0,0,0,0,0.551588598,295.0999,0
24-10-2021,Data Science Project from Scratch -  Part 6 (Putting the Model into Production),nUOh_lDMHOU,2207,https://i.ytimg.com/vi/nUOh_lDMHOU/hqdefault.jpg,26,1,0,1,0,0,0.137044178,302.4565,0
24-10-2021,Kaggle Project From Scratch - Part 3 (Advanced Graphs & Gender Imbalance Analysis),GO420aMtHfk,3659,https://i.ytimg.com/vi/GO420aMtHfk/hqdefault.jpg,5,0,0,0,0,0,0.072357584,264.7564,0
24-10-2021,How I Use Data to Optimize My Life | What I Collect & How I Analyze It,8nTmuKI2oyA,505,https://i.ytimg.com/vi/8nTmuKI2oyA/hqdefault.jpg,14,2,0,0,0,0,0.457469165,231.0219286,0
24-10-2021,What is the Future of my Comment Leaderboard Project?,fU3DOXjwufg,342,https://i.ytimg.com/vi/fU3DOXjwufg/hqdefault.jpg,8,0,0,0,0,0,0.060424708,20.66525,0
24-10-2021,The Problem with Data Science,qP0hRF-lGqg,270,https://i.ytimg.com/vi/qP0hRF-lGqg/hqdefault.jpg,1,0,0,0,0,0,0.050833333,13.725,0
24-10-2021,By The Numbers: Where Should The NBA Put a 4 Point Line?,#NAME?,656,https://i.ytimg.com/vi/-kX2b6TF_9k/hqdefault.jpg,0,0,0,0,0,0,null,null,0
24-10-2021,The Secret Data Scientists Don't Want You to Know,XGBigjVy2Eo,222,https://i.ytimg.com/vi/XGBigjVy2Eo/hqdefault.jpg,4,0,0,0,0,0,0.422310811,93.753,0
24-10-2021,#66DaysOfData Round 3 Live Event! (feat. @StatQuest with Josh Starmer),qUK5Vk4NvBw,3735,https://i.ytimg.com/vi/qUK5Vk4NvBw/hqdefault.jpg,7,0,0,0,0,0,0.160784662,600.5307143,0
24-10-2021,How YOU Can Land a Sports Analytics Job,SLC5sPZSLY4,484,https://i.ytimg.com/vi/SLC5sPZSLY4/hqdefault.jpg,58,4,0,0,2,0,0.365474067,176.8894483,0
24-10-2021,5 Unusual Data Science Projects that Will Land You a Job,d6FeV8WXPWY,299,https://i.ytimg.com/vi/d6FeV8WXPWY/hqdefault.jpg,12,0,0,0,0,0,0.465906912,139.3061667,0
24-10-2021,5 Essential Data Science Projects for Your Portfolio,BBDiadC8BvE,414,https://i.ytimg.com/vi/BBDiadC8BvE/hqdefault.jpg,88,4,0,0,0,0,0.359855512,148.9801818,0
24-10-2021,Why You Probably Won't Become a Data Scientist,sHRq-LshG3U,518,https://i.ytimg.com/vi/sHRq-LshG3U/hqdefault.jpg,114,3,0,0,1,0,0.439780549,227.8063246,0
24-10-2021,Data Science Project from Scratch - Part 2 (Data Collection),GmW4F6MHqqs,1678,https://i.ytimg.com/vi/GmW4F6MHqqs/hqdefault.jpg,84,1,0,0,0,0,0.191341925,321.07175,0
24-10-2021,Questions You Should Ask Your Data Science Interviewers,9-2OKLZfvbE,660,https://i.ytimg.com/vi/9-2OKLZfvbE/hqdefault.jpg,1,0,0,0,0,0,0.126424242,83.44,0
24-10-2021,5 Proven Strategies to Break into a Data Science Job,UpaEjBOMNqs,334,https://i.ytimg.com/vi/UpaEjBOMNqs/hqdefault.jpg,2,0,0,0,0,0,0.734242515,245.237,0
24-10-2021,Unboxing the Ultimate Z by HP Data Science Package (FIRST EVER HP Workstation w/ Data Science Stack),YR9Faf1uZDg,557,https://i.ytimg.com/vi/YR9Faf1uZDg/hqdefault.jpg,3,0,0,0,0,0,0.365906643,203.81,0
24-10-2021,Golf STATS: Strokes Gained Explained,3cDM9Z-fdz4,575,https://i.ytimg.com/vi/3cDM9Z-fdz4/hqdefault.jpg,11,0,0,0,0,0,0.456864822,262.6972727,0
24-10-2021,How I Learned Data Science,n3vw0M5RrPU,806,https://i.ytimg.com/vi/n3vw0M5RrPU/hqdefault.jpg,27,2,0,1,1,0,0.212532442,171.3011481,0
24-10-2021,Find a Data Science Project With These 3 Techniques,yUrrf3Pm33s,513,https://i.ytimg.com/vi/yUrrf3Pm33s/hqdefault.jpg,3,0,0,0,0,0,0.485630279,249.1283333,0
24-10-2021,Is Data Visualization Important for Data Science? (A Data Scientist's Perspective),k8YxyrcAXJs,355,https://i.ytimg.com/vi/k8YxyrcAXJs/hqdefault.jpg,20,1,0,0,0,0,0.399885493,141.95935,0
24-10-2021,My Top 5 Data Science Resources for 2019,tv1e22u2COk,351,https://i.ytimg.com/vi/tv1e22u2COk/hqdefault.jpg,4,0,0,0,0,0,0.532548433,186.9245,0
24-10-2021,Kaggle Project From Scratch - Part 1 (Data Science Profession Survey),r-DR9HBaipU,894,https://i.ytimg.com/vi/r-DR9HBaipU/hqdefault.jpg,20,0,0,0,0,0,0.339275895,303.31265,0
24-10-2021,Why Data-Viz is so Darn Important (@Story by Data | Kate Strachnyi) - KNN EP. 16,UKuK2fXu_dU,2351,https://i.ytimg.com/vi/UKuK2fXu_dU/hqdefault.jpg,6,1,0,0,0,0,0.094511626,222.1968333,0
24-10-2021,Data Science Fundamentals: Data Cleaning in Python,4yI3vVe0Jos,2084,https://i.ytimg.com/vi/4yI3vVe0Jos/hqdefault.jpg,14,1,0,0,0,0,0.216927989,452.0779286,0
24-10-2021,5 Tips for Crushing the Work From Home Life,9D7GzskcyUk,343,https://i.ytimg.com/vi/9D7GzskcyUk/hqdefault.jpg,1,0,0,0,0,0,0.92148688,316.07,0
24-10-2021,Kaggle vs Github - Which is Best for Your Data Science Portfolio?,KfpOuSH9gDc,378,https://i.ytimg.com/vi/KfpOuSH9gDc/hqdefault.jpg,32,1,0,0,0,0,0.446650794,168.834,0
24-10-2021,"Ken Jee Q & A Live Stream (50,000 Sub Special!)",-3d1NctSv0c,3413,https://i.ytimg.com/vi/-3d1NctSv0c/hqdefault.jpg,1,0,0,0,0,0,0.000327278,1.117,0
24-10-2021,Data Science Fundamentals: Data Exploration in Python (Pandas),Z9dGmL2G-4k,1144,https://i.ytimg.com/vi/Z9dGmL2G-4k/hqdefault.jpg,7,0,0,0,0,0,0.099402847,113.7168571,0
24-10-2021,Data Science Project from Scratch - Part 1 (Project Planning),MpF9HENQjDo,448,https://i.ytimg.com/vi/MpF9HENQjDo/hqdefault.jpg,132,2,0,0,3,0,0.283945566,127.2076136,0
24-10-2021,Reviewing Your Data Science Projects - Episode 17 (Best Portfolio Website Yet?),q6Lf2yhvluw,1108,https://i.ytimg.com/vi/q6Lf2yhvluw/hqdefault.jpg,9,0,0,0,0,0,0.210147714,232.8436667,0
24-10-2021,Where to Look for Data Science Jobs,6sJEnzDjJqI,366,https://i.ytimg.com/vi/6sJEnzDjJqI/hqdefault.jpg,2,0,0,0,0,0,0.911262295,333.522,0
24-10-2021,Dealing with Doubt in Data Science (My Impostor Syndrome Story),Uf0dO-pgOrk,347,https://i.ytimg.com/vi/Uf0dO-pgOrk/hqdefault.jpg,3,0,0,0,0,0,0.716596542,248.659,0
24-10-2021,What is the #66DaysOfData?,qV_AlRwhI3I,471,https://i.ytimg.com/vi/qV_AlRwhI3I/hqdefault.jpg,113,2,0,0,7,0,0.229687053,108.1826018,0
24-10-2021,Predicting Season Long NBA Wins Using Multiple Linear Regression,Y_SMU701qlA,539,https://i.ytimg.com/vi/Y_SMU701qlA/hqdefault.jpg,5,1,0,0,0,0,0.179910204,96.9716,0
24-10-2021,What is a lambda function (python)? #shorts,SaWxVk7rDp4,56,https://i.ytimg.com/vi/SaWxVk7rDp4/hqdefault.jpg,14,1,0,0,0,0,0.692913265,38.80314286,0
24-10-2021,#66DaysOfData - 3 Reasons to Start!,sICJ6a2wX5g,53,https://i.ytimg.com/vi/sICJ6a2wX5g/hqdefault.jpg,6,0,0,0,0,0,0.540188679,28.63,0
24-10-2021,How To Get Data Science Experience (Without a Job),pWVQ0vN5uig,495,https://i.ytimg.com/vi/pWVQ0vN5uig/hqdefault.jpg,3,0,0,0,0,0,0.501894949,248.438,0
24-10-2021,How I Would Learn Data Science in 2021 (What Has Changed?),41Clrh6nv1s,549,https://i.ytimg.com/vi/41Clrh6nv1s/hqdefault.jpg,148,6,0,0,1,0,0.402836176,221.1570608,0
24-10-2021,Reviewing Your Data Science Projects - Episode 18 (Job-Worthy GitHub),oHUD2T_VXfI,716,https://i.ytimg.com/vi/oHUD2T_VXfI/hqdefault.jpg,7,0,0,0,0,0,0.255043695,182.6112857,0
24-10-2021,Sports Analytics & Streaming Data Science on Twitch (Nick Wan) - KNN EP. 08,S_CuB__nsmI,4518,https://i.ytimg.com/vi/S_CuB__nsmI/hqdefault.jpg,2,0,0,0,1,0,0.005064188,22.88,0
24-10-2021,The Data Science Projects that Got Me a Job,imMPnCHvbkY,267,https://i.ytimg.com/vi/imMPnCHvbkY/hqdefault.jpg,25,0,0,0,0,0,0.498956105,133.22128,0
24-10-2021,How to Integrate Data Science into Your Business,3bes4U4MHPg,300,https://i.ytimg.com/vi/3bes4U4MHPg/hqdefault.jpg,1,0,0,0,0,0,0.229333333,68.8,0
24-10-2021,How to Go From Data Analyst to Data Scientist,EMq4PH7PCeA,403,https://i.ytimg.com/vi/EMq4PH7PCeA/hqdefault.jpg,36,2,0,0,1,0,0.59929949,241.5176944,0
24-10-2021,The PODCAST you might have asked for?,tnpV1etgcxs,139,https://i.ytimg.com/vi/tnpV1etgcxs/hqdefault.jpg,2,0,0,0,0,0,0.014683453,2.041,0
24-10-2021,Data Science: Pros and Cons,T7BQJJIGrmc,442,https://i.ytimg.com/vi/T7BQJJIGrmc/hqdefault.jpg,4,0,0,0,0,0,0.503960407,222.7505,0
24-10-2021,How to Build a Website  - Building my ULTIMATE Portfolio Website,tJI-1mHeXoA,1525,https://i.ytimg.com/vi/tJI-1mHeXoA/hqdefault.jpg,2,0,0,0,0,0,0.336531148,513.21,0
24-10-2021,What It's Like to be a Socially Distanced Data Scientist (A Day in the Life),lUUqrRgerd8,884,https://i.ytimg.com/vi/lUUqrRgerd8/hqdefault.jpg,9,1,0,0,0,0,0.187682001,165.9108889,0
24-10-2021,The 5 Pillars of Success I Live By,jf3j0lWmFPU,580,https://i.ytimg.com/vi/jf3j0lWmFPU/hqdefault.jpg,5,1,0,0,0,0,0.721285517,418.3456,0
24-10-2021,Data Science Certificate vs Bootcamp vs Masters Degree,Q9FjwzKFPuM,975,https://i.ytimg.com/vi/Q9FjwzKFPuM/hqdefault.jpg,52,2,0,0,1,1,0.446631578,435.4657885,0
24-10-2021,How to Build a Data Science Portfolio Website with Hugo & Github Pages [feat. Data Professor],mEZ1Hj5yQ-8,2576,https://i.ytimg.com/vi/mEZ1Hj5yQ-8/hqdefault.jpg,55,2,0,0,0,0,0.112087564,288.7375636,0
24-10-2021,"Data Science Productivity, Motivation, and Organization (ft. Data Professor & Codebasics)",742LQ38OioU,3493,https://i.ytimg.com/vi/742LQ38OioU/hqdefault.jpg,1,0,0,0,0,0,0.369911251,1292.1,0
24-10-2021,How I Learn Data Science Through Studying Other People's Code | #66DaysOfData,#NAME?,866,https://i.ytimg.com/vi/-pdXWmj9xxU/hqdefault.jpg,2,0,0,0,0,0,0.312997113,271.0555,0
24-10-2021,Don't Buy My Course..,iGUiLWFDWfk,523,https://i.ytimg.com/vi/iGUiLWFDWfk/hqdefault.jpg,1,0,0,0,0,0,0.187036329,97.82,0
24-10-2021,Should You Get A Masters in Data Science?,RRSRKf9eQxc,337,https://i.ytimg.com/vi/RRSRKf9eQxc/hqdefault.jpg,19,0,0,0,0,0,0.432705763,145.8218421,0
24-10-2021,Data Science Fundamentals: Data Manipulation in Python (Pandas),yIJrCFXs0rU,2589,https://i.ytimg.com/vi/yIJrCFXs0rU/hqdefault.jpg,8,0,0,0,0,0,0.102903051,266.416,0
24-10-2021,Uber Driver to Machine Learning Engineer in 9 Months! (@Daniel Bourke) - KNN EP. 05,hO_YKK_0Qck,4112,https://i.ytimg.com/vi/hO_YKK_0Qck/hqdefault.jpg,21,2,0,0,0,0,0.091803583,377.4963333,0
24-10-2021,How to Get a Data Science Job at FAANG (@Data Science Jay) - KNN EP. 03,zGlJ-QndG8E,828,https://i.ytimg.com/vi/zGlJ-QndG8E/hqdefault.jpg,8,0,0,0,0,0,0.353439764,292.648125,0
24-10-2021,How to Simulate NBA Games in Python,irjTWNV0eAY,556,https://i.ytimg.com/vi/irjTWNV0eAY/hqdefault.jpg,10,0,0,0,0,0,0.295618705,164.364,0
24-10-2021,Why I'm Starting Data Science Over Again.,uXLnbdHMf8w,467,https://i.ytimg.com/vi/uXLnbdHMf8w/hqdefault.jpg,5,0,0,0,0,0,0.360715203,168.454,0
24-10-2021,I Wish I Had Known THIS Before Starting in Data Science,Z_KFh-HqaBA,538,https://i.ytimg.com/vi/Z_KFh-HqaBA/hqdefault.jpg,14,0,0,0,0,0,0.383357807,206.2465,0
24-10-2021,I Built the FIRST EVER YouTube Subscriber LEADERBOARD,myhoWUrSP7o,683,https://i.ytimg.com/vi/myhoWUrSP7o/hqdefault.jpg,5,0,0,0,0,0,0.14737101,100.6544,0
24-10-2021,Data Scientist Reacts: REAL Data Science Job Application Data,#NAME?,964,https://i.ytimg.com/vi/-ONQ628CXKQ/hqdefault.jpg,10,1,0,0,0,0,0.156340041,150.7118,0
24-10-2021,#66DaysOfData - What is it? #shorts,iiSZqsQKNX8,47,https://i.ytimg.com/vi/iiSZqsQKNX8/hqdefault.jpg,7,0,0,0,0,0,0.604419453,28.40771429,0
24-10-2021,Math Needed for Mastering Data Science,zSwM5uVeylU,291,https://i.ytimg.com/vi/zSwM5uVeylU/hqdefault.jpg,35,1,0,0,0,0,0.4312108,125.4823429,0
24-10-2021,Advice from a Data Analytics CEO (@How to Get an Analytics Job) - KNN EP. 17,N97MhZEp2UQ,3042,https://i.ytimg.com/vi/N97MhZEp2UQ/hqdefault.jpg,5,0,0,0,1,0,0.081949507,249.2904,0
24-10-2021,Reviewing Your Data Science Projects - Episode 7 (Incredible Portfolio Website),txR8_jGi0Ls,904,https://i.ytimg.com/vi/txR8_jGi0Ls/hqdefault.jpg,5,0,0,0,0,0,0.338430531,305.9412,0
24-10-2021,Data Science Fundamentals: SQL Queries,WKXtTo7lqmA,2066,https://i.ytimg.com/vi/WKXtTo7lqmA/hqdefault.jpg,6,0,0,0,0,0,0.010867296,22.45183333,0
24-10-2021,The YouTube Algorithm EXPLAINED! (Tips from a Data Scientist),YbTMIxjk4hI,544,https://i.ytimg.com/vi/YbTMIxjk4hI/hqdefault.jpg,3,2,0,0,0,0,0.705276961,383.6706667,0
24-10-2021,IT'S NOT TOO LATE TO LEARN CODE!,j-Z-je6K4Yg,186,https://i.ytimg.com/vi/j-Z-je6K4Yg/hqdefault.jpg,2,0,0,0,0,0,0.537072581,99.8955,0
24-10-2021,I Eat a Papaya Live on Stream (Plus Q&A for 150K Subs!),143WWA5Sy9k,5005,https://i.ytimg.com/vi/143WWA5Sy9k/hqdefault.jpg,2,0,0,0,0,0,0.001597902,7.9975,0
24-10-2021,How I Got My First Data Science Internship (And How You Can Land One),T77uVbLhroQ,633,https://i.ytimg.com/vi/T77uVbLhroQ/hqdefault.jpg,9,1,0,0,0,0,0.489297349,309.7252222,0
24-10-2021,Different Data Science Roles Explained (by a Data Scientist),BZFfNwj7JhE,291,https://i.ytimg.com/vi/BZFfNwj7JhE/hqdefault.jpg,19,1,0,0,1,0,0.505714777,147.163,0
24-10-2021,My Top 5 Data Science Internship Tips,1Cf7SdnBncg,482,https://i.ytimg.com/vi/1Cf7SdnBncg/hqdefault.jpg,13,0,0,0,1,0,0.52166789,251.4439231,0
24-10-2021,How To Learn Programming for Data Science [3 Steps],VN12ZPFsApM,486,https://i.ytimg.com/vi/VN12ZPFsApM/hqdefault.jpg,16,1,0,0,0,0,0.352212577,171.1753125,0
24-10-2021,Reviewing Your Data Science Projects - Episode 2 (Resume and Portfolio),QBIe4nbmZfA,703,https://i.ytimg.com/vi/QBIe4nbmZfA/hqdefault.jpg,1,0,0,0,0,0,0.035321479,24.831,0
24-10-2021,3 Reasons You Should NOT Become a Data Scientist,m5pwx3hgtzM,373,https://i.ytimg.com/vi/m5pwx3hgtzM/hqdefault.jpg,36,1,0,0,0,0,0.404375335,150.832,0
24-10-2021,Reviewing Your Data Science Projects - Episode 14 [Deep Learning Focus],UuR3nomI5AE,1029,https://i.ytimg.com/vi/UuR3nomI5AE/hqdefault.jpg,1,0,0,0,0,0,0.567544218,584.003,0
24-10-2021,Critiquing MY OWN Data Science Resume,lsXWVPzwZPk,709,https://i.ytimg.com/vi/lsXWVPzwZPk/hqdefault.jpg,10,1,0,0,1,0,0.413507757,293.177,0
24-10-2021,Data Science Fundamentals: Linear Regression,EAezvs0eL1s,2317,https://i.ytimg.com/vi/EAezvs0eL1s/hqdefault.jpg,5,0,0,0,0,0,0.050391627,116.7574,0
24-10-2021,How She Dominated the FAANG Data Science Interview  (@Tina Huang ) - KNN EP. 11,vfV4nm004VQ,2686,https://i.ytimg.com/vi/vfV4nm004VQ/hqdefault.jpg,17,0,0,0,1,0,0.132668937,356.3487647,0
24-10-2021,5 Sports Analytics Books to Get You Started,74Z3F7i4qcI,428,https://i.ytimg.com/vi/74Z3F7i4qcI/hqdefault.jpg,3,0,0,0,0,0,0.587214174,251.3276667,0
24-10-2021,Why I Have 2 Offices for Data Science & Content Creation,BlSrorP32WM,495,https://i.ytimg.com/vi/BlSrorP32WM/hqdefault.jpg,6,0,0,0,0,0,0.659672391,326.5378333,0
24-10-2021,Should You Major in Data Science? (Jaemin Lee) - KNN EP. 04,6aaIbd-GpZs,1187,https://i.ytimg.com/vi/6aaIbd-GpZs/hqdefault.jpg,3,0,0,0,0,0,0.176084808,209.0126667,0
24-10-2021,Reviewing Your Data Science Projects - Episode 21(The Cleanest Portfolio),8Vxjp2KVHqs,934,https://i.ytimg.com/vi/8Vxjp2KVHqs/hqdefault.jpg,9,0,0,0,0,0,0.161319534,150.6724444,0
24-10-2021,The 5 Stages of Learning Data Science,hpMc6TgT34I,423,https://i.ytimg.com/vi/hpMc6TgT34I/hqdefault.jpg,11,0,0,0,0,0,0.502631206,212.613,0
24-10-2021,What Does a Data Scientist Actually Do?,XWetgrNas-k,387,https://i.ytimg.com/vi/XWetgrNas-k/hqdefault.jpg,50,1,0,0,0,0,0.398696693,154.29562,0
24-10-2021,The State of Data Science with Krish Naik & The Data Professor [Panel Discussion],4qZINLzwYyk,2269,https://i.ytimg.com/vi/4qZINLzwYyk/hqdefault.jpg,3,0,0,0,0,0,0.360720582,818.475,0
24-10-2021,Collision Course: Sports Betting + Data Science,DopikusDfk0,355,https://i.ytimg.com/vi/DopikusDfk0/hqdefault.jpg,20,2,0,0,0,0,0.413301268,146.72195,0
24-10-2021,How a Subscriber Landed a Data Analyst Job in Less Than a Year (Ray Ojel) - KNN EP. 09,SsGKZe4dVyk,2146,https://i.ytimg.com/vi/SsGKZe4dVyk/hqdefault.jpg,14,1,0,0,0,0,0.363422281,779.9042143,0
24-10-2021,How I Became A Data Scientist From a Business Background,IFceyuL6GZY,619,https://i.ytimg.com/vi/IFceyuL6GZY/hqdefault.jpg,2,0,0,0,0,0,0.509156704,315.168,0
24-10-2021,Is Your Phone REALLY Listening to You?,nrEJGGxcoTc,302,https://i.ytimg.com/vi/nrEJGGxcoTc/hqdefault.jpg,3,0,0,0,0,0,0.109802428,33.16033333,0
24-10-2021,Data Science Project from Scratch  - Part 5 (Model Building),7O4dpR9QMIM,2734,https://i.ytimg.com/vi/7O4dpR9QMIM/hqdefault.jpg,35,0,0,0,0,0,0.125825886,344.0079714,0
24-10-2021,My Daily Battle With Time - Will I Win? [Vlog],ITAxTid_1YU,361,https://i.ytimg.com/vi/ITAxTid_1YU/hqdefault.jpg,2,0,1,0,0,0,0.261080332,94.25,0
24-10-2021,MARCH MADNESS - Will My Machine Learning Model Beat Your Bracket?,pPfw2fzwNiM,545,https://i.ytimg.com/vi/pPfw2fzwNiM/hqdefault.jpg,12,0,0,0,1,0,0.120325994,65.57766667,0
24-10-2021,3 Proven Data Science Projects for Beginners (Kaggle),8igH8qZafpo,454,https://i.ytimg.com/vi/8igH8qZafpo/hqdefault.jpg,305,14,0,1,10,0,0.311001777,141.1948066,0
24-10-2021,The Best Way to Predict NBA Minutes Played,sCOX5yShmFA,579,https://i.ytimg.com/vi/sCOX5yShmFA/hqdefault.jpg,5,1,0,0,0,0,0.204321244,118.302,0
24-10-2021,Data Science Project Example Start to Finish (Deep Learning Image Classifier),vy-R4oUZaC8,1451,https://i.ytimg.com/vi/vy-R4oUZaC8/hqdefault.jpg,7,0,0,0,0,0,0.248096091,359.9874286,0
24-10-2021,Reviewing Your Data Science Projects - Episode 11(GITHUB CLEANING),2KkrtG5IsHo,559,https://i.ytimg.com/vi/2KkrtG5IsHo/hqdefault.jpg,2,1,0,0,0,0,0.175035778,97.845,0
24-10-2021,Reviewing Your Data Science Resumes - Episode 12 (3 Different Resumes!),PWmxLYTixAM,1064,https://i.ytimg.com/vi/PWmxLYTixAM/hqdefault.jpg,26,0,0,0,0,0,0.202035461,214.9657308,0
24-10-2021,Data Science Resume Round-Up With @Tina Huang  - Episode 1,Ft4GVkQQtgk,1471,https://i.ytimg.com/vi/Ft4GVkQQtgk/hqdefault.jpg,4,0,0,0,0,0,0.138797247,204.17075,0
24-10-2021,What You Need to Know for a Data Science Internship,KHAuuOQui2U,309,https://i.ytimg.com/vi/KHAuuOQui2U/hqdefault.jpg,16,1,0,0,0,0,0.437984021,135.3370625,0
24-10-2021,Applying Data Science To My YouTube Data: My Surprising Findings,LGEuDWjWQes,833,https://i.ytimg.com/vi/LGEuDWjWQes/hqdefault.jpg,3,0,0,0,0,0,0.349796719,291.3806667,0
24-10-2021,Why are APIs Important for Data Science?,s1gD35Z4eUc,322,https://i.ytimg.com/vi/s1gD35Z4eUc/hqdefault.jpg,9,0,0,0,0,0,0.639356453,205.8727778,0
24-10-2021,Project Presentation - Expectations vs. Reality (funny) #shorts,VvnOXDCVm8k,59,https://i.ytimg.com/vi/VvnOXDCVm8k/hqdefault.jpg,21,2,0,0,0,0,1.138935432,67.19719048,0
24-10-2021,Reviewing Your Data Science Projects - Episode 8 (College Student Help),WnB1jsDu900,685,https://i.ytimg.com/vi/WnB1jsDu900/hqdefault.jpg,2,0,0,0,0,0,0.583842336,399.932,0
24-10-2021,How I Would Learn Data Science (If I Had to Start Over),4OZip0cgOho,516,https://i.ytimg.com/vi/4OZip0cgOho/hqdefault.jpg,1366,67,1,2,39,0,0.370069502,190.9558631,0
24-10-2021,ML Ops: What is it REALLY?,15c7WD-lKUY,370,https://i.ytimg.com/vi/15c7WD-lKUY/hqdefault.jpg,307,11,1,0,2,0,0.414438304,153.3421726,0
24-10-2021,The TRUTH About My First Data Science Project,cnqTU6eJwH0,545,https://i.ytimg.com/vi/cnqTU6eJwH0/hqdefault.jpg,61,1,0,0,1,0,0.411609986,224.3274426,0
24-10-2021,Where to Start Learning Data Science,AqPquogHwq0,268,https://i.ytimg.com/vi/AqPquogHwq0/hqdefault.jpg,11,0,0,0,1,0,0.586196065,157.1005455,0
24-10-2021,Sports Analytics 101: The Pythagorean Theorem of Sports,ZWdyBbgGZBQ,376,https://i.ytimg.com/vi/ZWdyBbgGZBQ/hqdefault.jpg,9,1,0,0,0,0,0.543925827,204.5161111,0
24-10-2021,Work From Home Data Scientist: Day in the Life,4CpmB4TR2C4,331,https://i.ytimg.com/vi/4CpmB4TR2C4/hqdefault.jpg,15,1,0,0,1,0,0.404608459,133.9254,0
24-10-2021,Reviewing Your Data Science Projects - Episode 15 (Quant Finance),KEBVcVwFzaI,968,https://i.ytimg.com/vi/KEBVcVwFzaI/hqdefault.jpg,6,0,0,0,0,0,0.137571453,133.1691667,0
24-10-2021,How to Stay Productive & Motivated When Learning Data Science,akbU9KOo_Qc,672,https://i.ytimg.com/vi/akbU9KOo_Qc/hqdefault.jpg,7,1,0,0,1,0,0.566634141,380.7781429,0
24-10-2021,9 Ways You Can Make Extra Income as a Data Scientist,1FrY7ARSf10,638,https://i.ytimg.com/vi/1FrY7ARSf10/hqdefault.jpg,26,0,0,0,0,0,0.357024234,227.7814615,0
24-10-2021,git for Data Science Made Simple... (Hopefully),_0rHU6qAQe0,392,https://i.ytimg.com/vi/_0rHU6qAQe0/hqdefault.jpg,7,0,0,0,0,0,0.436561953,171.1322857,0
24-10-2021,"Data Science, Machine Learning, and AI: What's the Difference?",q8cEt8gj3zY,266,https://i.ytimg.com/vi/q8cEt8gj3zY/hqdefault.jpg,7,0,0,0,0,0,0.687932331,182.99,0
24-10-2021,Why is Balance Important in Data Science?,3ysXGYjvbSU,238,https://i.ytimg.com/vi/3ysXGYjvbSU/hqdefault.jpg,0,0,0,0,0,0,null,null,0
24-10-2021,Data Science Project - Expectations vs Reality (funny) #shorts,68GGPK3WaqI,60,https://i.ytimg.com/vi/68GGPK3WaqI/hqdefault.jpg,33,1,0,0,1,0,0.67579697,40.54781818,0
24-10-2021,Discouraged with Data Science? - Watch THIS video.,7JCterBrcvk,644,https://i.ytimg.com/vi/7JCterBrcvk/hqdefault.jpg,8,2,0,1,0,0,0.450875194,290.363625,0
24-10-2021,A Quick Data Science Project Tip! #SHORTS,IoUWD1h6xUs,59,https://i.ytimg.com/vi/IoUWD1h6xUs/hqdefault.jpg,13,0,0,0,0,0,0.273485007,16.13561538,0
24-10-2021,Take Your Data Science Projects From Good to Great,a-Syoa9mPhM,484,https://i.ytimg.com/vi/a-Syoa9mPhM/hqdefault.jpg,3,0,0,0,0,0,0.237469008,114.935,0
24-10-2021,NASA Physicist Turned Data Scientist (Tim Bowling) - KNN EP. 02,5jntoZX-Tc8,1120,https://i.ytimg.com/vi/5jntoZX-Tc8/hqdefault.jpg,1,0,0,0,0,0,0.219400893,245.729,0
24-10-2021,The 5 Stages of Data Science Adoption,BXmEmIK5aqI,356,https://i.ytimg.com/vi/BXmEmIK5aqI/hqdefault.jpg,1,0,0,0,0,0,0.561522472,199.902,0
24-10-2021,Business Skills for Data Science: What are they REALLY?,TjGFBQC27ng,649,https://i.ytimg.com/vi/TjGFBQC27ng/hqdefault.jpg,81,1,0,0,0,0,0.325179079,211.0412222,0
24-10-2021,Kaggle Project From Scratch - Part 2 (Exploratory Data Analysis),KQ80oD_boBM,2191,https://i.ytimg.com/vi/KQ80oD_boBM/hqdefault.jpg,18,1,0,0,0,0,0.187710381,411.2734444,0
24-10-2021,Data Science Project from Scratch - Part 4 (Exploratory Data Analysis),QWgg4w1SpJ8,4119,https://i.ytimg.com/vi/QWgg4w1SpJ8/hqdefault.jpg,43,0,0,0,0,0,0.134368389,553.4633953,0
